valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,popExtrapolation,totalConsultationsExtrapolation,incValue,prctConsultations,prct,trend,dataComplete
consultations,2017-W48,week,region_6,sentinella_region,all,agegroup_ili_ari,all,430.9,14082.5,1273,78.11,0.86,18.4,rising,TRUE
consultations,2017-W48,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2017-W49,week,CH,country,all,agegroup_ili_ari,all,3005.1,160936,12257,35.42,0.47,100,rising,TRUE
consultations,2017-W49,week,region_1,sentinella_region,all,agegroup_ili_ari,all,984.5,31214.5,2340,54.46,0.73,32.2,rising,TRUE
consultations,2017-W49,week,region_2,sentinella_region,all,agegroup_ili_ari,all,486.3,29191.9,2097,34.26,0.48,15.9,rising,TRUE
consultations,2017-W49,week,region_3,sentinella_region,all,agegroup_ili_ari,all,554.5,25666.6,1990,38.96,0.5,18.1,rising,TRUE
consultations,2017-W49,week,region_4,sentinella_region,all,agegroup_ili_ari,all,232.1,17368,1277,28.79,0.39,7.6,stagnant,TRUE
consultations,2017-W49,week,region_5,sentinella_region,all,agegroup_ili_ari,all,680.4,43674.4,3283,27.48,0.37,22.3,rising,TRUE
consultations,2017-W49,week,region_6,sentinella_region,all,agegroup_ili_ari,all,119.8,13820.5,1270,21.71,0.24,3.9,falling,TRUE
consultations,2017-W49,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2017-W50,week,CH,country,all,agegroup_ili_ari,all,5236.4,166893.3,13185,61.72,0.78,100,rising,TRUE
consultations,2017-W50,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2085.7,32071.8,2486,115.37,1.49,39,rising,TRUE
consultations,2017-W50,week,region_2,sentinella_region,all,agegroup_ili_ari,all,681.1,31263.7,2321,47.98,0.65,12.7,rising,TRUE
consultations,2017-W50,week,region_3,sentinella_region,all,agegroup_ili_ari,all,478.4,26779.5,2152,33.61,0.42,8.9,stagnant,TRUE
consultations,2017-W50,week,region_4,sentinella_region,all,agegroup_ili_ari,all,231.9,20853.1,1592,28.77,0.38,4.3,stagnant,TRUE
consultations,2017-W50,week,region_5,sentinella_region,all,agegroup_ili_ari,all,1404,40554.8,3166,56.71,0.73,26.3,rising,TRUE
consultations,2017-W50,week,region_6,sentinella_region,all,agegroup_ili_ari,all,466.5,15370.4,1468,84.58,0.89,8.7,stagnant,TRUE
consultations,2017-W50,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2017-W51,week,CH,country,all,agegroup_ili_ari,all,9397,172443.2,13605,110.76,1.4,100,rising,TRUE
consultations,2017-W51,week,region_1,sentinella_region,all,agegroup_ili_ari,all,4313.2,31854.1,2484,238.59,3.06,44.9,rising,TRUE
consultations,2017-W51,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1074.7,31700.7,2337,75.71,1.03,11.2,rising,TRUE
consultations,2017-W51,week,region_3,sentinella_region,all,agegroup_ili_ari,all,971.2,26382.9,2119,68.23,0.85,10.1,rising,TRUE
consultations,2017-W51,week,region_4,sentinella_region,all,agegroup_ili_ari,all,469.8,22307.7,1698,58.28,0.77,4.9,rising,TRUE
consultations,2017-W51,week,region_5,sentinella_region,all,agegroup_ili_ari,all,1847.2,44227.9,3447,74.61,0.96,19.2,rising,TRUE
consultations,2017-W51,week,region_6,sentinella_region,all,agegroup_ili_ari,all,932.6,15969.9,1520,169.07,1.78,9.7,rising,TRUE
consultations,2017-W51,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2017-W52,week,CH,country,all,agegroup_ili_ari,all,14187.2,142324.8,5008,167.22,4.75,100,rising,TRUE
consultations,2017-W52,week,region_1,sentinella_region,all,agegroup_ili_ari,all,3751.4,26987.2,935,207.51,5.99,30.6,stagnant,TRUE
consultations,2017-W52,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1721.3,30511.9,995,121.26,3.72,14,rising,TRUE
consultations,2017-W52,week,region_3,sentinella_region,all,agegroup_ili_ari,all,381.9,14910,531,26.83,0.75,3.1,falling,TRUE
consultations,2017-W52,week,region_4,sentinella_region,all,agegroup_ili_ari,all,560.9,22996.3,779,69.58,2.05,4.6,rising,TRUE
consultations,2017-W52,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3017.8,29534.5,1025,121.89,3.51,24.6,rising,TRUE
consultations,2017-W52,week,region_6,sentinella_region,all,agegroup_ili_ari,all,2823.8,17384.8,743,511.94,11.98,23,rising,TRUE
consultations,2017-W52,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W01,week,CH,country,all,agegroup_ili_ari,all,25776.3,113701.5,5800,301.67,5.91,100,rising,TRUE
consultations,2018-W01,week,region_1,sentinella_region,all,agegroup_ili_ari,all,6843.6,12495.4,600,376.14,7.83,27.4,rising,TRUE
consultations,2018-W01,week,region_2,sentinella_region,all,agegroup_ili_ari,all,3839.5,24159.8,1145,269.04,5.68,15.4,rising,TRUE
consultations,2018-W01,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1702.8,21899.6,1116,118.72,2.33,6.8,rising,TRUE
consultations,2018-W01,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1372.8,13029.2,638,168.85,3.45,5.5,rising,TRUE
consultations,2018-W01,week,region_5,sentinella_region,all,agegroup_ili_ari,all,6170.8,30371.5,1534,246.94,4.89,24.7,rising,TRUE
consultations,2018-W01,week,region_6,sentinella_region,all,agegroup_ili_ari,all,5072.9,11746.1,767,919.46,14.08,20.3,rising,TRUE
consultations,2018-W01,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W02,week,CH,country,all,agegroup_ili_ari,all,31233.7,156479,13020,365.54,4.39,100,rising,TRUE
consultations,2018-W02,week,region_1,sentinella_region,all,agegroup_ili_ari,all,5987.6,28563.8,2278,329.09,4.13,20.3,stagnant,TRUE
consultations,2018-W02,week,region_2,sentinella_region,all,agegroup_ili_ari,all,4874,31915.5,2477,341.53,4.4,16.5,rising,TRUE
consultations,2018-W02,week,region_3,sentinella_region,all,agegroup_ili_ari,all,3810.5,24466.4,2028,265.67,3.21,12.9,rising,TRUE
consultations,2018-W02,week,region_4,sentinella_region,all,agegroup_ili_ari,all,2296.1,14164.5,1130,282.4,3.54,7.8,rising,TRUE
consultations,2018-W02,week,region_5,sentinella_region,all,agegroup_ili_ari,all,7822.1,41850.1,3453,313.02,3.79,26.5,rising,TRUE
consultations,2018-W02,week,region_6,sentinella_region,all,agegroup_ili_ari,all,4728.4,15518.7,1654,857.03,8.04,16,stagnant,TRUE
consultations,2018-W02,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W03,week,CH,country,all,agegroup_ili_ari,all,25920.7,149656.2,12680,303.36,3.58,100,stagnant,TRUE
consultations,2018-W03,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2768.8,25628.4,2086,152.18,1.87,11.4,falling,TRUE
consultations,2018-W03,week,region_2,sentinella_region,all,agegroup_ili_ari,all,3629,28707.5,2295,254.29,3.18,14.9,stagnant,TRUE
consultations,2018-W03,week,region_3,sentinella_region,all,agegroup_ili_ari,all,5337.5,24453.5,2061,372.13,4.42,21.9,rising,TRUE
consultations,2018-W03,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1668.9,16564,1345,205.26,2.53,6.9,stagnant,TRUE
consultations,2018-W03,week,region_5,sentinella_region,all,agegroup_ili_ari,all,6782.5,39790.1,3324,271.42,3.25,27.9,stagnant,TRUE
consultations,2018-W03,week,region_6,sentinella_region,all,agegroup_ili_ari,all,4143.8,14512.7,1569,751.06,6.95,17,falling,TRUE
consultations,2018-W03,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W04,week,CH,country,all,agegroup_ili_ari,all,31046.5,151643.2,12574,363.35,4.38,100,stagnant,TRUE
consultations,2018-W04,week,region_1,sentinella_region,all,agegroup_ili_ari,all,5371.3,25743.4,2075,295.22,3.66,18.1,stagnant,TRUE
consultations,2018-W04,week,region_2,sentinella_region,all,agegroup_ili_ari,all,5713.9,31719.5,2488,400.38,5.1,19.3,rising,TRUE
consultations,2018-W04,week,region_3,sentinella_region,all,agegroup_ili_ari,all,5153.7,25325.6,2098,359.32,4.34,17.4,stagnant,TRUE
consultations,2018-W04,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1991.8,15511.8,1235,244.98,3.08,6.7,stagnant,TRUE
consultations,2018-W04,week,region_5,sentinella_region,all,agegroup_ili_ari,all,7351,39432.9,3206,294.17,3.62,24.8,stagnant,TRUE
consultations,2018-W04,week,region_6,sentinella_region,all,agegroup_ili_ari,all,4085.3,13910.2,1472,740.47,7,13.8,stagnant,TRUE
consultations,2018-W04,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W05,week,CH,country,all,agegroup_ili_ari,all,26467.5,159155.5,12996,309.76,3.79,100,stagnant,TRUE
consultations,2018-W05,week,region_1,sentinella_region,all,agegroup_ili_ari,all,4689.6,27934.1,2209,257.75,3.26,18.2,stagnant,TRUE
consultations,2018-W05,week,region_2,sentinella_region,all,agegroup_ili_ari,all,4634.3,32026.5,2478,324.73,4.2,18,stagnant,TRUE
consultations,2018-W05,week,region_3,sentinella_region,all,agegroup_ili_ari,all,4300.7,26346.6,2145,299.85,3.68,16.7,falling,TRUE
consultations,2018-W05,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1556.8,19845.7,1551,191.48,2.45,6.1,stagnant,TRUE
consultations,2018-W05,week,region_5,sentinella_region,all,agegroup_ili_ari,all,7353.3,37381.9,2992,294.26,3.68,28.6,stagnant,TRUE
consultations,2018-W05,week,region_6,sentinella_region,all,agegroup_ili_ari,all,3178.8,15620.7,1621,576.16,5.55,12.4,falling,TRUE
consultations,2018-W05,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W06,week,CH,country,all,agegroup_ili_ari,all,23203.5,152453.9,12230,271.56,3.39,100,falling,TRUE
consultations,2018-W06,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2894.5,28915.1,2238,159.09,2.06,13.2,falling,TRUE
consultations,2018-W06,week,region_2,sentinella_region,all,agegroup_ili_ari,all,5312.7,26862.5,2064,372.27,4.84,24.3,stagnant,TRUE
consultations,2018-W06,week,region_3,sentinella_region,all,agegroup_ili_ari,all,3139,25131.8,2022,218.85,2.72,14.3,falling,TRUE
consultations,2018-W06,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1235.4,15794.2,1192,151.95,2.01,5.6,falling,TRUE
consultations,2018-W06,week,region_5,sentinella_region,all,agegroup_ili_ari,all,5899.4,40664.5,3179,236.08,3.02,27,falling,TRUE
consultations,2018-W06,week,region_6,sentinella_region,all,agegroup_ili_ari,all,3401.2,15085.8,1535,616.47,6.06,15.5,stagnant,TRUE
consultations,2018-W06,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W07,week,CH,country,all,agegroup_ili_ari,all,22942.9,134819,10450,268.51,3.46,100,stagnant,TRUE
consultations,2018-W07,week,region_1,sentinella_region,all,agegroup_ili_ari,all,3686.2,28628.4,2175,202.6,2.67,16,stagnant,TRUE
consultations,2018-W07,week,region_2,sentinella_region,all,agegroup_ili_ari,all,4267.3,28760.6,2142,299.02,4.01,18.6,stagnant,TRUE
consultations,2018-W07,week,region_3,sentinella_region,all,agegroup_ili_ari,all,3941.5,21106.4,1646,274.8,3.52,17.2,stagnant,TRUE
consultations,2018-W07,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1643.7,13355.6,1006,202.16,2.68,7.2,stagnant,TRUE
consultations,2018-W07,week,region_5,sentinella_region,all,agegroup_ili_ari,all,7723.1,34298.1,2626,309.06,4.04,33.6,stagnant,TRUE
consultations,2018-W07,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1718.2,8669.9,855,311.42,3.16,7.5,falling,TRUE
consultations,2018-W07,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W08,week,CH,country,all,agegroup_ili_ari,all,21979.9,155497.4,12261,257.24,3.26,100,stagnant,TRUE
consultations,2018-W08,week,region_1,sentinella_region,all,agegroup_ili_ari,all,3121.1,30313.4,2308,171.54,2.25,15,stagnant,TRUE
consultations,2018-W08,week,region_2,sentinella_region,all,agegroup_ili_ari,all,3465.5,33768.5,2507,242.83,3.27,16.7,falling,TRUE
consultations,2018-W08,week,region_3,sentinella_region,all,agegroup_ili_ari,all,3165.4,17218.9,1354,220.69,2.81,15.2,stagnant,TRUE
consultations,2018-W08,week,region_4,sentinella_region,all,agegroup_ili_ari,all,3003.5,21656.3,1643,369.41,4.87,14.4,rising,TRUE
consultations,2018-W08,week,region_5,sentinella_region,all,agegroup_ili_ari,all,5804.5,37454.3,2927,232.28,2.97,27.9,stagnant,TRUE
consultations,2018-W08,week,region_6,sentinella_region,all,agegroup_ili_ari,all,2230.9,15085.9,1522,404.35,4.01,10.7,stagnant,TRUE
consultations,2018-W08,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W09,week,CH,country,all,agegroup_ili_ari,all,21610,157365.2,12125,252.91,3.28,100,stagnant,TRUE
consultations,2018-W09,week,region_1,sentinella_region,all,agegroup_ili_ari,all,3233.1,23635.5,1772,177.7,2.37,15.4,stagnant,TRUE
consultations,2018-W09,week,region_2,sentinella_region,all,agegroup_ili_ari,all,3262.4,29308.6,2127,228.6,3.15,15.5,stagnant,TRUE
consultations,2018-W09,week,region_3,sentinella_region,all,agegroup_ili_ari,all,2855.8,28125.7,2165,199.11,2.59,13.6,stagnant,TRUE
consultations,2018-W09,week,region_4,sentinella_region,all,agegroup_ili_ari,all,1862.5,21390.5,1587,229.07,3.09,8.9,stagnant,TRUE
consultations,2018-W09,week,region_5,sentinella_region,all,agegroup_ili_ari,all,6975,41917.5,3192,279.12,3.67,33.2,stagnant,TRUE
consultations,2018-W09,week,region_6,sentinella_region,all,agegroup_ili_ari,all,2846.3,12987.4,1282,515.89,5.23,13.5,rising,TRUE
consultations,2018-W09,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W10,week,CH,country,all,agegroup_ili_ari,all,17418.9,160405.9,12590,203.86,2.6,100,falling,TRUE
consultations,2018-W10,week,region_1,sentinella_region,all,agegroup_ili_ari,all,2921.6,29891.3,2266,160.58,2.12,16.6,stagnant,TRUE
consultations,2018-W10,week,region_2,sentinella_region,all,agegroup_ili_ari,all,3024.3,26425.7,1929,211.92,2.9,17.1,stagnant,TRUE
consultations,2018-W10,week,region_3,sentinella_region,all,agegroup_ili_ari,all,2643.8,28210.7,2208,184.33,2.36,15,stagnant,TRUE
consultations,2018-W10,week,region_4,sentinella_region,all,agegroup_ili_ari,all,711.7,19422.7,1466,87.53,1.16,4,falling,TRUE
consultations,2018-W10,week,region_5,sentinella_region,all,agegroup_ili_ari,all,6874.5,41802.4,3249,275.1,3.54,39,stagnant,TRUE
consultations,2018-W10,week,region_6,sentinella_region,all,agegroup_ili_ari,all,1468.5,14653.1,1472,266.16,2.65,8.3,falling,TRUE
consultations,2018-W10,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W11,week,CH,country,all,agegroup_ili_ari,all,16195.3,156696.8,12847,189.54,2.31,100,stagnant,TRUE
consultations,2018-W11,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1300,27992.2,2206,71.45,0.91,8.1,falling,TRUE
consultations,2018-W11,week,region_2,sentinella_region,all,agegroup_ili_ari,all,3980.8,30831.1,2377,278.94,3.62,24.9,rising,TRUE
consultations,2018-W11,week,region_3,sentinella_region,all,agegroup_ili_ari,all,3161.8,26311.4,2144,220.44,2.71,19.8,rising,TRUE
consultations,2018-W11,week,region_4,sentinella_region,all,agegroup_ili_ari,all,830,15674.4,1230,102.08,1.3,5.2,stagnant,TRUE
consultations,2018-W11,week,region_5,sentinella_region,all,agegroup_ili_ari,all,5972.1,39750.3,3206,238.99,2.96,37.3,falling,TRUE
consultations,2018-W11,week,region_6,sentinella_region,all,agegroup_ili_ari,all,752.2,16137.4,1684,136.33,1.31,4.7,falling,TRUE
consultations,2018-W11,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W12,week,CH,country,all,agegroup_ili_ari,all,10725.1,160130.3,12519,125.52,1.61,100,falling,TRUE
consultations,2018-W12,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1463.7,24861.5,1875,80.45,1.07,13.9,stagnant,TRUE
consultations,2018-W12,week,region_2,sentinella_region,all,agegroup_ili_ari,all,2185.6,33299.7,2456,153.15,2.08,20.8,falling,TRUE
consultations,2018-W12,week,region_3,sentinella_region,all,agegroup_ili_ari,all,2122.8,25675.4,2004,148,1.9,20.2,falling,TRUE
consultations,2018-W12,week,region_4,sentinella_region,all,agegroup_ili_ari,all,622.3,19597.9,1474,76.54,1.02,5.9,falling,TRUE
consultations,2018-W12,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3305.6,42333.6,3274,132.28,1.71,31.5,falling,TRUE
consultations,2018-W12,week,region_6,sentinella_region,all,agegroup_ili_ari,all,806.7,14362.3,1436,146.22,1.46,7.7,stagnant,TRUE
consultations,2018-W12,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W13,week,CH,country,all,agegroup_ili_ari,all,8215.6,144558.6,10601,96.15,1.31,100,falling,TRUE
consultations,2018-W13,week,region_1,sentinella_region,all,agegroup_ili_ari,all,1139.7,23948.1,1674,62.64,0.9,14,falling,TRUE
consultations,2018-W13,week,region_2,sentinella_region,all,agegroup_ili_ari,all,1536.9,27857.5,1903,107.69,1.58,18.8,falling,TRUE
consultations,2018-W13,week,region_3,sentinella_region,all,agegroup_ili_ari,all,1184.4,20585.1,1502,82.58,1.13,14.5,falling,TRUE
consultations,2018-W13,week,region_4,sentinella_region,all,agegroup_ili_ari,all,671.6,19370,1366,82.6,1.17,8.2,stagnant,TRUE
consultations,2018-W13,week,region_5,sentinella_region,all,agegroup_ili_ari,all,3119.9,37646.5,2733,124.85,1.72,38.2,stagnant,TRUE
consultations,2018-W13,week,region_6,sentinella_region,all,agegroup_ili_ari,all,509.8,15151.4,1423,92.4,0.98,6.2,falling,TRUE
consultations,2018-W13,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W14,week,CH,country,all,agegroup_ili_ari,all,3617.8,115726.3,8135,42.34,0.6,100,falling,TRUE
consultations,2018-W14,week,region_1,sentinella_region,all,agegroup_ili_ari,all,653.2,13929,948,35.9,0.53,18.9,falling,TRUE
consultations,2018-W14,week,region_2,sentinella_region,all,agegroup_ili_ari,all,834.9,27352.4,1796,58.5,0.89,24.2,falling,TRUE
consultations,2018-W14,week,region_3,sentinella_region,all,agegroup_ili_ari,all,418.4,17139.9,1208,29.17,0.41,12.1,falling,TRUE
consultations,2018-W14,week,region_4,sentinella_region,all,agegroup_ili_ari,all,179.9,13558.8,926,22.13,0.32,5.2,falling,TRUE
consultations,2018-W14,week,region_5,sentinella_region,all,agegroup_ili_ari,all,1026.8,34069.2,2383,41.09,0.59,29.7,falling,TRUE
consultations,2018-W14,week,region_6,sentinella_region,all,agegroup_ili_ari,all,342.1,9677.1,874,62,0.69,9.9,falling,TRUE
consultations,2018-W14,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W15,week,CH,country,all,agegroup_ili_ari,all,2770.1,160419.2,11109,32.42,0.47,100,falling,TRUE
consultations,2018-W15,week,region_1,sentinella_region,all,agegroup_ili_ari,all,522,31371.7,2078,28.69,0.43,20.1,falling,TRUE
consultations,2018-W15,week,region_2,sentinella_region,all,agegroup_ili_ari,all,333.1,29992.6,1956,23.34,0.36,12.9,falling,TRUE
consultations,2018-W15,week,region_3,sentinella_region,all,agegroup_ili_ari,all,250.7,22884.8,1581,17.48,0.25,9.7,falling,TRUE
consultations,2018-W15,week,region_4,sentinella_region,all,agegroup_ili_ari,all,352.9,20736.4,1381,43.4,0.65,13.6,stagnant,TRUE
consultations,2018-W15,week,region_5,sentinella_region,all,agegroup_ili_ari,all,667.2,41202.5,2846,26.7,0.39,25.7,falling,TRUE
consultations,2018-W15,week,region_6,sentinella_region,all,agegroup_ili_ari,all,465.2,14231.2,1267,84.32,0.95,18,stagnant,TRUE
consultations,2018-W15,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W16,week,CH,country,all,agegroup_ili_ari,all,1276.6,180680.3,11846,14.94,0.23,100,falling,TRUE
consultations,2018-W16,week,region_1,sentinella_region,all,agegroup_ili_ari,all,167.9,32502.5,2047,9.23,0.15,13.9,falling,TRUE
consultations,2018-W16,week,region_2,sentinella_region,all,agegroup_ili_ari,all,191.8,37199.6,2285,13.44,0.22,15.9,falling,TRUE
consultations,2018-W16,week,region_3,sentinella_region,all,agegroup_ili_ari,all,54.1,26557.6,1742,3.77,0.06,4.5,falling,TRUE
consultations,2018-W16,week,region_4,sentinella_region,all,agegroup_ili_ari,all,204.7,23826.4,1523,25.18,0.39,17,stagnant,TRUE
consultations,2018-W16,week,region_5,sentinella_region,all,agegroup_ili_ari,all,433.3,46135.8,3027,17.34,0.26,36,falling,TRUE
consultations,2018-W16,week,region_6,sentinella_region,all,agegroup_ili_ari,all,152.7,14458.5,1222,27.67,0.33,12.7,falling,TRUE
consultations,2018-W16,week,unknown,sentinella_region,all,agegroup_ili_ari,all,NA,NA,NA,NA,NA,NA,NA,TRUE
consultations,2018-W17,week,CH,country,all,agegroup_ili_ari,all,947.6,171267.6,11735,11.09,0.16,100,falling,TRUE
consultations,2018-W17,week,region_1,sentinella_region,all,agegroup_ili_ari,all,115.5,31520.4,2089,6.35,0.1,11.7,falling,TRUE
